text,date,retweets,favorites,negative,neutral,positive,compound
Thank you very much. It is definitely a good looking one. ^DP,2017-04-04 22:39:56,0,0,0.0,0.497,0.503,0.7964
We regret to hear your experience has not been up to par. Please let us know if you need further assistance. ^ NC,2017-04-04 22:39:35,0,0,0.112,0.797,0.092,-0.128
We'd like to assist answering your questions regarding your bag. Please DM your file reference number? ^DPhttps://twitter.com/messages/compose?recipient_id=260907612 …,2017-04-04 22:39:09,0,0,0.0,0.684,0.316,0.6662
"We don't mean to make you feel this way, Bill. Just to check, have you had your bag evaluated by our team at the airport? ^AD",2017-04-04 22:38:14,0,0,0.0,1.0,0.0,0.0
@ united truly a fail of epic proportions #3473 # theflightthatneverwas. Continue to disappoint,2017-04-04 22:37:55,0,0,0.328,0.37,0.302,-0.128
What's the flight number today? Are you still waiting? ^AD,2017-04-04 22:37:39,0,0,0.0,0.844,0.156,0.168
Have fun! ^AD,2017-04-04 22:37:12,0,0,0.0,0.358,0.642,0.5562
We regret to see your bag this way. Did you see a Baggage agent to assess the damage? They shoul... https://ual.response.lithium.com/portal/conversation/17731899 …,2017-04-04 22:37:06,0,0,0.25,0.75,0.0,-0.7184
We understand your frustration. Please let us know if you need further assistance. ^NC,2017-04-04 22:35:16,0,0,0.178,0.69,0.132,-0.2023
We love your suggestions. Please share them on our Airtime here: http://bit.ly/1XajmCD . ^DP,2017-04-04 22:34:58,0,1,0.0,0.535,0.465,0.8271
Austin TX,2017-04-04 22:32:09,0,0,0.0,0.236,0.764,0.4995
Hey there! Great to see you with us in the friendly skies today. Where are you headed? ^AD,2017-04-04 22:31:44,0,0,0.0,0.678,0.322,0.8221
@ united My flight was delayed for 3+ hrs & my bag w/frozen breast mlk didn't arrive. Not sure how I'm going to feed my baby. Thanks United.,2017-04-04 22:30:11,0,0,0.116,0.629,0.255,0.6846
"We sincerely apologize for the inconvenience; however, gate agents have discretion to start chec... https://ual.response.lithium.com/portal/conversation/17731645 …",2017-04-04 22:29:55,0,0,0.132,0.632,0.237,0.25
Another day another @ united flight pic.twitter.com/mz4MBQlDCD,2017-04-04 22:29:48,0,0,0.0,0.641,0.359,0.4215
"Ist es ein @ United Ticket? Wenn Sie uns per DM den Buchungscode schicken, dann prüfen wir die Zuständigkeit gern noch einmal. /Ina",2017-04-04 22:29:06,0,0,0.146,0.749,0.105,-0.2732
@ united Do the right thing and pull your advertising from racist sexual harasser Bill O'Reilly.,2017-04-04 22:28:40,0,0,0.333,0.541,0.126,-0.6808
Hopefully it didn't ruin your trip. I know you're coming to Seattle right??,2017-04-04 22:27:34,0,0,0.0,0.62,0.38,0.7296
Now that pilot is fired for not making a on time departure..,2017-04-04 22:26:16,0,2,0.265,0.735,0.0,-0.5574
Yeah not in the top 10 though,2017-04-04 22:24:53,0,0,0.181,0.569,0.25,0.1551
Liars,2017-04-04 22:23:37,0,0,1.0,0.0,0.0,-0.5267
"Hey there Chris, what flight was your wife on? We can help find out for you. ^DPhttps://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-04 22:20:51,0,0,0.0,0.839,0.161,0.4696
Plane spotting @ HeathrowAirport is always interesting @ staralliance @ taportugal @ FlyingBrussels @ AirMalta @ united # planespotting # aviationpic.twitter.com/KXvLwmE2wc,2017-04-04 22:19:32,0,0,0.0,0.667,0.333,0.6705
@ united is trying to make flying less of a chore after weathering changes that customers hated. http://bit.ly/2oYwN9u,2017-04-04 22:19:00,0,0,0.2,0.667,0.133,-0.34
@ united Please tell me how my bags can not arrive with me on a delayed flight! Now I can do business because you can't do your job!,2017-04-04 22:17:38,0,0,0.064,0.744,0.192,0.5837
she's just playing her character on Two Broke Girls only says suck it,2017-04-04 22:14:11,0,0,0.326,0.571,0.103,-0.5994
"['United Airlines 777 airplane toy plane, RT6266'] https://www.amazon.com/United-Airlines-airplane-plane-RT6266/dp/B00176N1UW?SubscriptionId=AKIAIUXRJQI57DUVIN6A&tag=victoriaebren-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00176N1UW … # offer # off2017-04-05 05:13",2017-04-04 22:13:28,0,0,0.0,1.0,0.0,0.0
This lovely United Airlines Flight Attendant was happy to strike a pose with Sonny The Sonic… https://www.instagram.com/p/BSfdGWmlPME/,2017-04-04 22:12:08,0,0,0.063,0.504,0.433,0.8689
they were flying under a free ticket that's why there was supposed to dress properly instead of just leggings,2017-04-04 22:11:38,0,0,0.0,0.837,0.163,0.5106
"Have fun cruising, Ron and Miles. ^AD",2017-04-04 22:10:05,0,1,0.0,0.645,0.355,0.5106
UNITED Airlines UA803 UAL803 from IAD to NRT B777-200ER N795UA delayed pic.twitter.com/yja5UmRYpI,2017-04-04 22:09:41,0,0,0.123,0.648,0.229,0.3885
Cheers to Courtney at the @ United lounge in Las Vegas. He made sure to make me feel welcome and had a great spirit. Much appreciated!,2017-04-04 22:09:31,0,0,0.0,0.452,0.548,0.9617
Last thing that SHITTY # TSA wants to see is their agents groping small children on @ Youtube. That's why they want censorship. @ WSJ Punks,2017-04-04 22:09:18,0,0,0.163,0.788,0.049,-0.6166
"Miles, the @ united Polaris bear, loves a good flat white. The baristas on @ PrincessCruises are some of the best. # travel # coffeepic.twitter.com/7tkTlp5LwL",2017-04-04 22:07:47,0,0,0.0,0.541,0.459,0.9274
Please DM more information. ^NC,2017-04-04 22:07:06,0,0,0.0,0.635,0.365,0.3182
Miles is the master of Apples to Apples. ^AD,2017-04-04 22:06:11,0,1,0.0,1.0,0.0,0.0
pic.twitter.com/KN6KeS5pzd,2017-04-04 22:05:39,0,0,0.0,1.0,0.0,0.0
These @ united security questions are like trying to open Pandora's Box wtf pic.twitter.com/wfRjwO9ewP,2017-04-04 22:03:27,0,1,0.185,0.439,0.376,0.4404
@ visitsingapore We featured # Singapore again. This time for @ united # unitedAIRLINES @ GardensbytheBay is one of my favorite places in SGhttps://twitter.com/inkglobal/status/849349438363578370 …,2017-04-04 22:03:18,0,0,0.0,0.746,0.254,0.7003
This is very concerning. Please let us know if you still need assistance? ^NC,2017-04-04 22:02:59,0,0,0.0,0.834,0.166,0.3774
"Miles, the @ united Polaris bear, didn'tet an extra day at sea bum him out. Apples to Apples is a fun game! # travel # gamespic.twitter.com/iZnT9ZACrk",2017-04-04 22:01:16,0,0,0.0,0.758,0.242,0.75
@ united A/C not working at LAX united terminal....crumbling infrastructure pic.twitter.com/uECd1KAEsE,2017-04-04 22:01:12,0,0,0.0,0.588,0.412,0.6808
The last thing that the # TSA wants is to see their TSA AGENTS groping kids on @ Youtube. That's why @ WSJ will shill for censorship.,2017-04-04 21:59:31,0,1,0.0,1.0,0.0,0.0
It is never our intention to delay flights; however your security is our top priority. Given the op... https://ual.response.lithium.com/portal/conversation/17731082 …,2017-04-04 21:58:04,0,0,0.102,0.711,0.187,0.2263
Agree.,2017-04-04 21:57:02,0,0,0.0,0.0,1.0,0.3612
We'd like to assist you. Please DM your reservation number and we can continue from there. ^DPhttps://twitter.com/messages/compose?recipient_id=260907612 …,2017-04-04 21:54:26,0,0,0.0,0.697,0.303,0.6249
@ united thanks for destroying my luggage. Checked it w/two wheels; game out with one. pic.twitter.com/rJnVuHONFz,2017-04-04 21:53:18,0,0,0.169,0.563,0.268,0.2732
May the force be with you. ^NC,2017-04-04 21:53:16,1,2,0.0,1.0,0.0,0.0
"We are glad you had a seamless experience on our bird today, Mark. We hope your commute to the city was just as seamless. ^DP",2017-04-04 21:51:56,0,0,0.0,0.789,0.211,0.7096
Thank you again for your concern.,2017-04-04 21:50:32,0,0,0.0,0.667,0.333,0.3612
"Right on, Colleen. Hope you enjoyed it. ^DP",2017-04-04 21:49:29,0,0,0.0,0.492,0.508,0.7351
"Thank you for the kudos towards, Felix. We love hearing these exceptional stories. ^DP",2017-04-04 21:48:53,0,0,0.0,0.524,0.476,0.875
"Matthew, can you please explain more about what happened? ^AD",2017-04-04 21:48:21,0,0,0.0,0.796,0.204,0.3182
"Anthony, do you still need assistance? ^NC",2017-04-04 21:48:20,0,0,0.0,1.0,0.0,0.0
"Mike, can you please explain more about this? We're concerned. ^AD",2017-04-04 21:47:26,0,0,0.0,0.813,0.187,0.3182
"Michaela, we regret you did not find the response from Customer Care acceptable. You are able to sub... https://ual.response.lithium.com/portal/conversation/17730882 … https://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-04 21:47:24,0,0,0.111,0.672,0.217,0.4019
"@ united heard it was a weight issue with the overal plane, would have been nice to be informe",2017-04-04 21:47:14,0,0,0.0,0.728,0.272,0.6808
Your feedback is sincerely appreciated. I hope the rest of your travel experience is much more flyer friendly. ^AD,2017-04-04 21:46:12,0,1,0.0,0.523,0.477,0.9149
"@ united after two hour delay expect better customer service than this, flight attendant and captain agreed with us",2017-04-04 21:45:44,0,0,0.095,0.581,0.324,0.6705
"Hey there Anu, can you please elaborate on this? ^DPhttps://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-04 21:45:22,0,0,0.0,0.772,0.228,0.3939
"@ united asked for supervisor, onenever came. Was unfairly discriminated against due to bag being smaller than others let on",2017-04-04 21:44:57,0,0,0.0,0.865,0.135,0.4215
Pardon the delay in response. Were you able to alert a flight attendant? ^DP,2017-04-04 21:44:09,0,0,0.137,0.595,0.268,0.296
"@ united gate agents at Phoenix are the rude and lies to not only customers but flight attendants, am beyond livid,",2017-04-04 21:44:08,0,0,0.326,0.603,0.072,-0.775
"Thanks your for listening, I'll let you go. Appreciate your concern.",2017-04-04 21:44:03,0,0,0.0,0.616,0.384,0.6808
"Then teach them to use their eyes. If the membership card expires in July 2017, then it is valid. ""Computer isn't working"" is not an excuse.",2017-04-04 21:43:45,0,0,0.047,0.953,0.0,-0.0572
"This treatment isn't tolerated. We expect respect in all interactions between representatives and passengers, and apologize. ^AD",2017-04-04 21:41:39,0,0,0.0,0.769,0.231,0.5423
"@ united Hi there, whats going on with UA962. Diverted BGR due to ? Stranded in TXL, can I change to Air Berlin to JFK or Reroute?",2017-04-04 21:41:02,0,0,0.0,0.879,0.121,0.4871
"How we strive is interesting, how you make people feel is what counts. Tonight your club made me feel like I was a criminal trying to get in",2017-04-04 21:39:13,0,0,0.108,0.728,0.165,0.2023
"Mmm, looks delicious. We wanted to add a little sweetness to your travel, and are glad you noticed! ^AD",2017-04-04 21:37:22,0,0,0.0,0.602,0.398,0.872
"I understand. We strive to demonstrate a standard of compassion and understanding, and regret this wasn't presented. ^AD",2017-04-04 21:35:11,0,0,0.141,0.707,0.152,0.0516
United Airlines maintenance crews teaming with IBM and Apple: Chicago Business Journal -http://www.bizjournals.com/chicago/news/2017/04/03/united-airlines-maintenance-crews-teaming-with-ibm.html …,2017-04-04 21:35:00,0,0,0.0,0.811,0.189,0.4215
"I don't want anyone fired, I just for once want employees care about people instead of what the computer says.",2017-04-04 21:32:47,0,1,0.108,0.62,0.271,0.6888
United Airlines will transfer three Boeing-737 aircrafts from its Guam fleet to the U.S. mainland in November. http://ow.ly/XKfS30azNwo,2017-04-04 21:30:05,0,3,0.0,0.859,0.141,0.4215
Not much you can do. I'm hanging in the terminal and will wait for my flight. They'll go home and sleep soundly.,2017-04-04 21:29:50,0,0,0.0,1.0,0.0,0.0
Thank you. I'm very disappointed to hear about this situation. Can you please DM your MileagePlus number? ^AD,2017-04-04 21:29:03,0,0,0.144,0.596,0.26,0.1796
"['United Airlines 777 airplane toy plane, RT6266'] https://www.amazon.com/United-Airlines-airplane-plane-RT6266/dp/B00176N1UW?SubscriptionId=AKIAIUXRJQI57DUVIN6A&tag=victoriaebren-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00176N1UW … # offer # off2017-04-05 04:27",2017-04-04 21:27:29,0,0,0.0,1.0,0.0,0.0
9:15 at LAX lounge near 80s gates.,2017-04-04 21:27:04,0,0,0.0,1.0,0.0,0.0
"This is not acceptable treatment, friend. Please DM more details about the specific lounge and time of day you visited. ^ADhttps://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-04 21:26:20,0,0,0.184,0.723,0.092,-0.316
I'm so fed up. LAS to Phoenix was quicker (nonstop) and cheaper on American. My loyalty resulted in this treatment.,2017-04-04 21:26:07,0,0,0.0,0.844,0.156,0.5423
"Our internal teams are working toward the paperless move, and we can't wait for the day printed documents are in the past. ^AD",2017-04-04 21:24:53,0,1,0.0,1.0,0.0,0.0
"App, then membership card, then credit card. Treated like a criminal with 1K status and business ticket.",2017-04-04 21:24:23,0,3,0.158,0.605,0.237,0.1779
"No. I won't ever fly United again if I have a choice in the matter until you improve. As a travel influencer, I intend to evangelize this.",2017-04-04 21:23:43,0,0,0.171,0.678,0.151,-0.1361
This is upsetting. Were you using your digital mobile app card or your physical card to enter? ^AD,2017-04-04 21:22:34,0,0,0.154,0.846,0.0,-0.4767
We certainly hope that your next travel experience proves the higher standard of travel you expect when choosing us. ^AD,2017-04-04 21:21:16,0,0,0.0,0.773,0.227,0.6486
"You literally have video on the backs of 757 seats but instead of easing travel with content, you show ads and make people pay for all else.",2017-04-04 21:21:04,0,0,0.092,0.822,0.086,0.2023
Not weather. Ground navigation issue. Other planes were landing,2017-04-04 21:13:26,0,0,0.0,1.0,0.0,0.0
Awesome job @ united! 4 hour delay due to an aircraft issue. It takes 4 hours to get a replacement to your main hub at ORD? Never again!,2017-04-04 21:11:39,0,2,0.075,0.682,0.243,0.7339
"Cramming people into tiny seats and charging for everything besides coffee, overselling to the point of constant inconvenience = wrong path.",2017-04-04 21:11:32,0,0,0.303,0.697,0.0,-0.7506
That's good. Tho I assumed this analog process was driven by air traffic technology and if # ai could improve air traffic efficiency,2017-04-04 21:10:13,0,0,0.0,0.684,0.316,0.8074
"When one can pay less & get more on newcomers like Spirit & Frontier, it's clear you're facing the fate of TWA, Eastern. Time to change?",2017-04-04 21:09:41,0,0,0.049,0.703,0.248,0.6872
"Got rejected from your club at LAX. ""Our system isn't working"". $500 a year for a membership and that's my problem. You suck!",2017-04-04 21:09:33,0,2,0.338,0.662,0.0,-0.8478
The answer is twice over 4 hours before canceling the flight.,2017-04-04 21:07:51,0,0,0.0,1.0,0.0,0.0
"I leave Florida for T.O on Thursday. If this keeps up, maybe I'll run into you on the way? :S",2017-04-04 21:06:27,0,1,0.196,0.804,0.0,-0.4824
"Despite the unfavorable impression this may have created, we appreciate your business and hope that you ... https://ual.response.lithium.com/portal/conversation/17730528 …",2017-04-04 21:05:18,0,0,0.0,0.596,0.404,0.8176
We're glad to hear you've been part of a United family for so long. Your feedback is valued. ^AD,2017-04-04 21:05:09,0,0,0.0,0.633,0.367,0.8271
Looks like you made a friend. ^NC,2017-04-04 21:05:02,0,0,0.0,0.412,0.588,0.6908
Whatever. Such a non response. Typical.,2017-04-04 21:02:45,0,0,0.0,1.0,0.0,0.0
"Pardon the delayed response, do you still need assistance? ^NC",2017-04-04 21:02:38,0,0,0.156,0.656,0.189,0.1027
How you're not flying @ united...,2017-04-04 21:02:14,0,0,0.0,1.0,0.0,0.0
Then do something about it. My father was captain for UAL for nearly 30 years. When did profit margins replace a tradition of excellence?,2017-04-04 21:01:50,0,0,0.0,0.75,0.25,0.7906
@ United Nations Do your Job gasing children or anyone is war crime,2017-04-04 21:01:26,0,0,0.385,0.469,0.146,-0.6808
"We have responded to you DM, Selika. ^DP",2017-04-04 21:01:04,0,0,0.0,1.0,0.0,0.0
"Pardon the delayed response, do you still need assistance? ^NC",2017-04-04 21:00:13,0,1,0.156,0.656,0.189,0.1027
Annual # UNITED AIrlines # PartnersSummit We are MRKRR # Philippines @Marriott Hotel Manila https://www.instagram.com/p/BSfUvf0DGA8/,2017-04-04 20:59:05,0,0,0.0,0.757,0.243,0.5473
"Just delayed flights, nothing unusual",2017-04-04 20:57:03,0,0,0.322,0.678,0.0,-0.2263
"Thank you. If you would like a formal response, please file a claim with our Customer Care team at http://bit.ly/U46edh . ^NC",2017-04-04 20:55:41,0,0,0.0,0.588,0.412,0.8591
@ united your customer service sucks haha,2017-04-04 20:54:46,0,0,0.221,0.265,0.513,0.5106
UAL1973. IAH->SFO,2017-04-04 20:54:14,0,0,0.0,1.0,0.0,0.0
"Trish, did you notify the flight crew? ^NC",2017-04-04 20:52:34,0,0,0.0,1.0,0.0,0.0
Please provide your flight number. We will be sure to look into this further. ^NC,2017-04-04 20:52:04,0,0,0.0,0.67,0.33,0.5994
Thank you to all our service member and veterans! Nice job United # veterans # Freedom # unitedAIRLINES # skiing # aspenhttps://twitter.com/denbizjournal/status/849427869344378880 …,2017-04-04 20:52:03,0,0,0.0,0.508,0.492,0.9117
"Pardon the delayed response, do you still need assistance? ^NC",2017-04-04 20:51:40,0,0,0.156,0.656,0.189,0.1027
"I'm off the flight now, so I guess not? I'm sure there are plenty of people who were unhappy on that flight, including myself",2017-04-04 20:50:10,0,0,0.185,0.815,0.0,-0.5806
"Awesome flight @ united ! Florida is great, let's keep rain away! See you Thursday",2017-04-04 20:49:00,0,0,0.0,0.463,0.537,0.9115
LVING @ united by Toni Abareda at his best. He is the ONE&ONLY … https://www.instagram.com/p/BSfTUmwF9PwSkE7UgCqx1Y8LC5SkuMBoB_UBvY0/ …,2017-04-04 20:46:41,0,0,0.0,0.632,0.368,0.7906
A couple of Retro's came to see me today!American TWA retro and United Airlines Continental… https://www.instagram.com/p/BSfTRd8j_9N/,2017-04-04 20:46:15,0,0,0.0,0.819,0.181,0.4753
@ united Are wireless (Bluetooth) noise canceling headphones permitted on international flights?,2017-04-04 20:45:52,0,0,0.0,0.781,0.219,0.4215
A passenger was FaceTiming at cruising altitude on @ united flight to Vegas. Guess no one reads the back of the magazine pic.twitter.com/ZWW4WTmpdd,2017-04-04 20:43:41,0,2,0.092,0.792,0.117,0.1531
"@ united As a card holder and frequent flyer, I hope you aren't continuing to advertise on Bill O'Reilly's show. # sexualharassment",2017-04-04 20:43:22,0,1,0.0,0.737,0.263,0.6908
Just booked!!!! I had to wait 40 years for this! # StarWars # SWCO @ SW_Celebration @ united @ HyattTweetspic.twitter.com/93cNGkMM7l,2017-04-04 20:42:59,1,3,0.0,0.766,0.234,0.6083
Thank you. ^NC,2017-04-04 20:42:06,0,0,0.0,0.444,0.556,0.3612
The airline does a great job with boarding and pushing back in time for departure.,2017-04-04 20:41:07,0,0,0.0,0.76,0.24,0.6249
We regret to hear you feel this way. Please let us know if you need any assistance. ^NC,2017-04-04 20:41:00,0,0,0.133,0.758,0.109,-0.128
"Just checking in, do you currently need assistance? Let us know what is causing these ill feelings. ^DPhttps://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-04 20:36:54,0,0,0.157,0.843,0.0,-0.4871
We agree. ^NC,2017-04-04 20:36:54,0,0,0.0,0.444,0.556,0.3612
"Woah, AJ flys a different airline",2017-04-04 20:36:31,0,0,0.0,1.0,0.0,0.0
"A lot of our inflight documents have been converted to digital, Anne. Still working to get it to 100%. ^AD",2017-04-04 20:36:22,0,0,0.0,1.0,0.0,0.0
"First time flying w/ @ united today, superb service. The @ Boeing 737-900 is a beautiful aircraft.",2017-04-04 20:35:36,0,1,0.0,0.505,0.495,0.8957
We regret you had to check your bag due to this. We make many announcements about this but our flight at... https://ual.response.lithium.com/portal/conversation/17730528 …,2017-04-04 20:35:29,0,0,0.083,0.917,0.0,-0.2263
"The # Pepsi commercial seems destined, like the recent # UnitedAirlines leggings scandal, to be studied as horrible corporate moves.",2017-04-04 20:35:13,0,1,0.268,0.628,0.105,-0.5994
"We understand how valuable your time is, and apologize for the lengthy wait. ^AD",2017-04-04 20:34:58,0,0,0.0,0.727,0.273,0.5423
"Pardon the delayed response, do you still need assistance? ^NC",2017-04-04 20:34:57,0,0,0.156,0.656,0.189,0.1027
"$409 r/t - San Jose (SJC) to Havana, Cuba (HAV): https://goo.gl/PRA0OW  | @ United @ FlySJCpic.twitter.com/1fLa5wKgra",2017-04-04 20:34:54,0,0,0.0,0.797,0.203,0.4215
"I got it finally,it was literally 70mins wait & the carrousel number has changed several times.People were mad at u including me",2017-04-04 20:34:00,0,0,0.149,0.791,0.06,-0.4404
Never had worse service from airline like did w/ @ united short flight of trip turned into a day.Hope @ flyethiopian makes up for it tomorrow,2017-04-04 20:31:50,0,2,0.109,0.704,0.187,0.296
@ united how many times do you have to turn off and back on a plane over a few hours before letting the passengers off? UA870,2017-04-04 20:29:00,0,0,0.0,0.887,0.113,0.4215
# unitedAIRLINES. Okay airline until have to call the customer service. clueless how to solve the problem. # badcustomerservice # united # rude,2017-04-04 20:27:59,1,0,0.296,0.469,0.235,-0.4019
Met some of @ united best aircraft maintenance technicians while visiting @ ewr today. These guys keep our Widebody fleet going @ weareunitedpic.twitter.com/XzoYsikMKd,2017-04-04 20:27:48,1,21,0.0,0.72,0.28,0.7906
https://youtu.be/k-ImCpNqbJw,2017-04-04 20:27:14,0,2,0.0,1.0,0.0,0.0
Two @ united representatives have now hung up on me tonight. 3 hours on the phone. I guess I'll start looking for new airlines to fly.,2017-04-04 20:26:45,0,0,0.0,0.887,0.113,0.4215
Good evening # SanDiego! Thanks for the ride @ united. Another wonderful crew. IAD to SAN. – bei San Diego International Airport (SAN),2017-04-04 20:26:26,0,1,0.0,0.574,0.426,0.9117
Glad to hear our airport team in IAH were there for you. Let us know if you need anything further. ^DP,2017-04-04 20:24:43,0,0,0.0,0.87,0.13,0.4588
@ united # ClassAct # UA495 DEN > IADpic.twitter.com/cfLyGN5KlR,2017-04-04 20:24:14,0,0,0.0,0.588,0.412,0.4215
I need a cup of that right about now. Sharing is caring. ^DP,2017-04-04 20:23:25,0,1,0.0,0.6,0.4,0.7184
"Nothing says ""happy anniversary"" like a pop up ad! Way to make a girl feel special, @ united. what is the traditional gift for 13 years? pic.twitter.com/ExZQzk3d6i",2017-04-04 20:23:20,0,1,0.0,0.561,0.439,0.9312
"For my flight troubles, what are the chances I can get a flight vochure from @ united to help get to @ JoeLouisArena this weekend? # BucketList",2017-04-04 20:22:32,0,1,0.106,0.636,0.258,0.5106
Volar en Estados Unidos con @ united es un karma! Que cosa tan mala,2017-04-04 20:21:21,0,0,0.0,0.795,0.205,0.4753
UNITED Airlines UA196 UAL196 from GUM to NRT B737-700 N39726 pic.twitter.com/LCRjoOM6il,2017-04-04 20:20:49,1,1,0.0,0.739,0.261,0.5473
Boeing 777-224/ER - United Airlines | Aviation Photo #4283845 | http://Airliners.net http://www.airliners.net/photo/United-Airlines/Boeing-777-224-ER/4283845 …,2017-04-04 20:19:54,0,0,0.0,0.714,0.286,0.4215
"@ AirComplaints @ united KMM43091018V63737L0KM - I would've expected a response. However, in my experience ""Customer Service"" doesn't exist",2017-04-04 20:18:27,0,0,0.0,0.823,0.177,0.4215
"@ kategebo @ united KMM43091018V63737L0KM - I would've expected a response. However, in my experience ""Customer Service"" doesn't exist",2017-04-04 20:17:59,0,1,0.0,0.823,0.177,0.4215
You have had quite the day. Please provide your flight number. We would like to look into this further. ^NC,2017-04-04 20:17:24,0,0,0.0,0.728,0.272,0.6557
An airhead and an airline .. a perfect match!,2017-04-04 20:17:22,1,0,0.0,0.637,0.363,0.6114
I'M ON A PLANE FINALLY AND IF YOU MAKE ME GET OFF A SECOND TIME I'M GONNA LOSE IT @ united,2017-04-04 20:15:32,1,15,0.154,0.72,0.126,-0.1613
By passengerwise @ michaelmeloni: @ United Airlines # SM disaster shows it’s time for brands to think beyond the officehttp://ow.ly/RHbs30ayDRf,2017-04-04 20:15:07,1,1,0.187,0.685,0.128,-0.3182
"Sahsha, we regret to hear you are unhappy with our MileagePlus program. We are here if you have further questions or concerns. ^NC",2017-04-04 20:14:19,0,0,0.211,0.789,0.0,-0.6808
Good morning Houston! @ united @atlantisresort # nasssua # Bahamas @ cruisenorwegian Sky!… https://www.instagram.com/p/BSe4UwDDmV6/,2017-04-04 20:14:03,0,0,0.0,0.56,0.44,0.7418
@ united how early is your ticket open in Cleveland? We have a 6 am flight to O'Hare. Thanks. Having trouble with seat assignment also.,2017-04-04 20:13:09,0,0,0.099,0.693,0.208,0.4588
"""Weather in Brownsville is the same from here but hot. Thank you"" -united airlines pilot",2017-04-04 20:08:29,1,6,0.0,0.652,0.348,0.7876
One of my favorite views: a # StarAlliance split scimitar winglet for # WingSeatWednesday # avgeek # unitedAIRLINES # Boeing737pic.twitter.com/cCYlX9B7Lp,2017-04-04 20:08:04,3,23,0.0,0.813,0.188,0.4588
We are glad you have made it safely to your destination. I will pass along the kudos. ^DP,2017-04-04 20:07:28,0,1,0.0,0.596,0.404,0.8591
"delays, bag issues, misinform caused missed flight. 12+ hrs til the next avail out. Miss connecting on other airline @ united @ flysas # fail",2017-04-04 20:04:46,0,1,0.26,0.641,0.1,-0.5423
We're disheartened to hear you feel this way. We do appreciate your feedback. ^CC,2017-04-04 20:00:18,0,0,0.179,0.67,0.151,-0.128
@ united Basic Economy Fares! What incredible innovation! I guess that means I'll keep flying the friendly skies with @ SouthwestAir. # trueLUV,2017-04-04 19:59:26,0,0,0.0,0.635,0.365,0.8475
@ FoxNews why is @ united allowed to run differently than any other company in USA? Zero point zero. just research the tweets alone. fodder.,2017-04-04 19:59:09,0,0,0.078,0.814,0.109,0.2023
"@ united I dont see any customer loyalty. Horrible management. Cant even understand the website,,benefits. No other industry is run this way",2017-04-04 19:58:09,0,0,0.204,0.571,0.225,0.1531
"Yeah, I was wondering how people noticed. Like were you spotted or how did it happen. But must've been a fun week for the passengers. haha",2017-04-04 19:54:14,0,0,0.0,0.645,0.355,0.875
pic.twitter.com/iaA5FW6MNw,2017-04-04 19:54:06,0,1,0.0,1.0,0.0,0.0
@ united Please don't support O'Reilly.,2017-04-04 19:53:33,0,0,0.241,0.214,0.545,0.4295
"United Airlines will transfer three Boeing-737s from Guam back to the mainland in late 2017, reports show. More details as we get them.",2017-04-04 19:51:07,0,1,0.0,0.887,0.113,0.4215
# Curiosidades United Airlines negó ingreso a vuelo a dos pasajeras por usar “licras” http://bit.ly/2mJpeGY pic.twitter.com/neyX6ZyL0Q,2017-04-04 19:50:08,0,2,0.0,0.797,0.203,0.4215
So right about @ united they do not care about contracts w/. customers..the whole rewards points is a farce. A joke ...mismanaged,2017-04-04 19:48:01,0,0,0.192,0.506,0.302,0.4653
# UnitedAirlines # JPMorganChase giving a 'sweet' freebie to passengers this month http://buff.ly/2nZwgq5 # AvGeek # CreditCardpic.twitter.com/FGr6aWwXLR,2017-04-04 19:48:01,3,6,0.0,0.658,0.342,0.6369
@ united keep moving the goal posts ...Keep inventing fake flights for port authority of NY NJ bigwigs. YOU CARE NOTHING ABOUT US CUSTOMERS,2017-04-04 19:46:37,1,0,0.103,0.631,0.267,0.6037
"Our teams work to ensure our jets are ready for flight, and we're glad to see them hard at work today. ^AD",2017-04-04 19:46:21,0,0,0.051,0.655,0.295,0.7717
"@ Aeromexico offers free dinner even on short flights, @ United gives peanuts. Ridiculous.",2017-04-04 19:45:23,0,0,0.142,0.511,0.347,0.5574
this should be interesting,2017-04-04 19:45:11,0,1,0.0,0.526,0.474,0.4019
"Your kudos is much appreciated, friend. Thank you for flying with us! ^AD",2017-04-04 19:43:43,0,0,0.0,0.417,0.583,0.9117
United Airlines: Philadelphia / Charlotte - San Diego (and vice versa) $164 round trip. https://milesreport.com/airlines/ua,2017-04-04 19:42:02,0,0,0.0,0.811,0.189,0.4215
"We're happy to hear our team at the club was able to help, Teri. ^CC",2017-04-04 19:38:01,0,0,0.0,0.67,0.33,0.7506
Great assist from # ewr @ united club - thx!!,2017-04-04 19:36:33,0,0,0.0,0.286,0.714,0.8745
# unitedAIRLINES pic.twitter.com/6qpePgm9bS,2017-04-04 19:36:18,0,0,0.0,1.0,0.0,0.0
"Thank you @ united and @ flysas for leaving us stranded in ORD. Hotel is nice, not having to pay for new flights tmrw in LAX would be better.",2017-04-04 19:35:41,1,2,0.0,0.641,0.359,0.8833
